index,cidade_india,data,tipo_cartao,tipo_despesa,genero_titular,valor
9897,Greater Mumbai,2014-12-01,Gold,entretenimento,F,266685
9898,Greater Mumbai,2014-01-06,Silver,alimentacao,F,93811
9899,Ahmedabad,2014-03-03,Gold,alimentacao,M,76334
9900,Ahmedabad,2013-11-08,Gold,combustivel,F,9621
9901,Delhi,2013-10-22,Gold,alimentacao,F,264308
9902,Ahmedabad,2014-04-06,Gold,combustivel,F,138433
9903,Greater Mumbai,2014-12-06,Silver,alimentacao,M,236522
9904,Bengaluru,2014-08-09,Signature,contas,M,38207
9905,Bengaluru,2014-08-19,Platinum,combustivel,F,127634
9906,Ahmedabad,2014-07-02,Silver,entretenimento,M,261357
9907,Ahmedabad,2014-11-11,Platinum,contas,F,154900
9908,Bengaluru,2014-11-27,Gold,entretenimento,F,9221
9909,Greater Mumbai,2014-03-03,Signature,alimentacao,M,50018
9910,Greater Mumbai,2014-09-28,Silver,contas,F,282521
9911,Ahmedabad,2014-04-13,Gold,mercado,M,3811
9912,Bengaluru,2014-11-14,Platinum,contas,M,119024
9913,Delhi,2015-04-21,Platinum,contas,M,230619
9914,Greater Mumbai,2014-08-15,Platinum,combustivel,M,106227
9915,Bengaluru,2014-11-05,Gold,contas,M,125690
9916,Ahmedabad,2014-04-07,Silver,mercado,M,171429
9917,Delhi,2014-06-10,Signature,contas,M,188713
9918,Ahmedabad,2014-02-06,Silver,entretenimento,F,299575
9919,Bengaluru,2014-06-27,Silver,alimentacao,F,240463
9920,Delhi,2014-06-17,Gold,contas,M,137728
9921,Greater Mumbai,2014-11-16,Platinum,entretenimento,F,196965
9922,Delhi,2014-06-30,Gold,combustivel,F,115238
9923,Bengaluru,2014-08-02,Silver,contas,F,186538
9924,Bengaluru,2014-07-18,Silver,entretenimento,M,37114
9925,Bengaluru,2015-04-18,Gold,combustivel,F,216366
9926,Ahmedabad,2014-11-28,Gold,mercado,F,46852
9927,Bengaluru,2014-07-20,Signature,combustivel,F,282977
9928,Greater Mumbai,2014-12-22,Silver,combustivel,M,210343
9929,Bengaluru,2013-10-22,Platinum,alimentacao,F,253977
9930,Greater Mumbai,2013-11-14,Platinum,mercado,F,102120
9931,Bengaluru,2014-08-22,Signature,contas,M,46583
9932,Bengaluru,2014-04-03,Signature,alimentacao,M,289871
9933,Bengaluru,2014-01-15,Signature,combustivel,F,19344
9934,Bengaluru,2014-10-20,Gold,mercado,F,144680
9935,Bengaluru,2014-03-09,Silver,mercado,F,139794
9936,Bengaluru,2014-08-10,Signature,contas,F,133199
9937,Delhi,2014-03-27,Silver,entretenimento,F,286557
9938,Bengaluru,2014-12-01,Gold,mercado,M,199926
9939,Delhi,2015-04-22,Signature,contas,M,7588
9940,Greater Mumbai,2015-05-20,Signature,mercado,M,282264
9941,Ahmedabad,2014-08-08,Platinum,mercado,M,17134
9942,Greater Mumbai,2014-11-07,Platinum,entretenimento,M,8737
9943,Delhi,2013-11-04,Signature,combustivel,F,206250
9944,Greater Mumbai,2014-12-15,Silver,mercado,F,261434
9945,Greater Mumbai,2013-12-28,Platinum,mercado,F,103286
9946,Ahmedabad,2014-02-25,Signature,mercado,F,83522
9947,Greater Mumbai,2015-01-26,Signature,entretenimento,F,14654
9948,Bengaluru,2013-11-21,Signature,alimentacao,M,91060
9949,Bengaluru,2014-08-19,Signature,mercado,F,84561
9950,Greater Mumbai,2014-11-26,Gold,contas,F,104734
9951,Bengaluru,2014-06-20,Gold,contas,M,222580
9952,Ahmedabad,2014-10-31,Silver,alimentacao,F,183399
9953,Greater Mumbai,2015-02-14,Silver,mercado,F,284245
9954,Bengaluru,2014-12-28,Gold,combustivel,M,235560
9955,Greater Mumbai,2014-02-01,Silver,combustivel,F,88908
9956,Bengaluru,2013-10-12,Signature,alimentacao,M,234001
9957,Delhi,2015-05-15,Platinum,combustivel,F,274820
9958,Delhi,2014-03-12,Gold,mercado,M,139597
9959,Greater Mumbai,2014-01-03,Silver,mercado,M,273002
9960,Greater Mumbai,2013-10-27,Platinum,combustivel,M,185142
9961,Delhi,2014-09-12,Signature,mercado,F,112690
9962,Ahmedabad,2013-10-17,Signature,alimentacao,F,144766
9963,Delhi,2013-11-03,Gold,alimentacao,F,59655
9964,Ahmedabad,2015-01-28,Gold,contas,F,217334
9965,Bengaluru,2015-04-07,Gold,entretenimento,M,80352
9966,Greater Mumbai,2013-12-30,Platinum,alimentacao,F,236899
9967,Delhi,2014-10-01,Gold,alimentacao,F,177286
9968,Greater Mumbai,2015-04-20,Platinum,entretenimento,F,33789
9969,Bengaluru,2014-05-11,Platinum,mercado,M,55810
9970,Ahmedabad,2014-03-16,Signature,alimentacao,M,36087
9971,Ahmedabad,2014-10-23,Platinum,combustivel,M,153983
9972,Bengaluru,2014-02-12,Silver,combustivel,F,198602
9973,Greater Mumbai,2014-08-16,Platinum,entretenimento,M,20168
9974,Greater Mumbai,2014-05-31,Silver,alimentacao,M,164436
9975,Bengaluru,2014-08-10,Platinum,contas,F,20186
9976,Delhi,2014-12-03,Gold,alimentacao,F,205916
9977,Bengaluru,2014-04-05,Signature,contas,M,291727
9978,Ahmedabad,2015-02-27,Silver,combustivel,M,17233
9979,Greater Mumbai,2014-09-19,Signature,entretenimento,F,87246
9980,Delhi,2015-05-26,Platinum,entretenimento,F,200932
9981,Delhi,2014-11-29,Gold,mercado,F,11044
9982,Ahmedabad,2014-11-24,Silver,contas,F,41075
9983,Ahmedabad,2014-12-22,Signature,contas,M,289833
9984,Ahmedabad,2014-01-11,Signature,alimentacao,F,235706
9985,Ahmedabad,2015-04-18,Gold,entretenimento,M,290801
9986,Greater Mumbai,2014-01-05,Platinum,contas,F,107910
9987,Delhi,2014-07-01,Gold,alimentacao,M,138773
9988,Bengaluru,2014-12-18,Gold,contas,M,229419
9989,Greater Mumbai,2013-12-14,Signature,entretenimento,F,295555
9990,Delhi,2014-08-17,Platinum,entretenimento,M,107014
9991,Ahmedabad,2014-10-06,Silver,entretenimento,F,121322
9992,Bengaluru,2013-11-07,Platinum,combustivel,M,89143
9993,Bengaluru,2014-07-08,Gold,entretenimento,F,235453
9994,Ahmedabad,2014-06-06,Gold,alimentacao,M,262911
9995,Bengaluru,2015-05-20,Signature,contas,M,186315
9996,Delhi,2014-01-04,Platinum,entretenimento,F,127847
9997,Delhi,2014-09-11,Platinum,mercado,F,81474
9998,Delhi,2014-04-25,Platinum,combustivel,F,7376
9999,Bengaluru,2014-09-03,Platinum,contas,F,168369
10000,Bengaluru,2013-12-03,Platinum,combustivel,M,272256
10001,Bengaluru,2014-03-09,Gold,combustivel,F,10139
10002,Bengaluru,2013-12-09,Silver,mercado,M,48507
10003,Ahmedabad,2015-03-01,Platinum,mercado,M,167642
10004,Greater Mumbai,2014-06-27,Gold,mercado,M,129499
10005,Bengaluru,2014-11-08,Platinum,combustivel,M,78049
10006,Ahmedabad,2015-03-31,Platinum,mercado,M,54879
10007,Delhi,2015-01-12,Silver,combustivel,M,166530
10008,Delhi,2014-09-10,Signature,contas,F,165489
10009,Ahmedabad,2014-06-11,Platinum,combustivel,M,77683
10010,Bengaluru,2015-05-13,Silver,mercado,M,44568
10011,Delhi,2015-04-20,Gold,alimentacao,M,33515
10012,Bengaluru,2014-11-09,Platinum,mercado,M,26593
10013,Bengaluru,2014-07-02,Platinum,mercado,M,118740
10014,Delhi,2014-01-13,Platinum,entretenimento,M,293506
10015,Bengaluru,2015-05-11,Signature,contas,F,201923
10016,Bengaluru,2014-11-03,Signature,combustivel,F,174215
10017,Greater Mumbai,2014-01-31,Silver,entretenimento,M,255450
10018,Delhi,2014-10-17,Gold,entretenimento,F,112072
10019,Bengaluru,2015-02-27,Signature,entretenimento,M,267930
10020,Greater Mumbai,2014-04-24,Silver,combustivel,M,54333
10021,Ahmedabad,2014-05-23,Silver,mercado,F,223572
10022,Delhi,2015-01-12,Signature,contas,F,223831
10023,Greater Mumbai,2014-11-26,Platinum,entretenimento,M,54734
10024,Delhi,2014-03-01,Platinum,alimentacao,F,128535
10025,Greater Mumbai,2014-02-27,Silver,combustivel,M,217466
10026,Greater Mumbai,2014-08-07,Platinum,mercado,M,110784
10027,Bengaluru,2014-06-22,Signature,mercado,F,212185
10028,Greater Mumbai,2015-04-23,Silver,alimentacao,M,273748
10029,Bengaluru,2014-02-03,Signature,alimentacao,F,202725
10030,Bengaluru,2015-01-15,Platinum,alimentacao,M,166414
10031,Greater Mumbai,2013-10-19,Platinum,entretenimento,F,32373
10032,Ahmedabad,2013-11-23,Platinum,combustivel,M,62914
10033,Greater Mumbai,2014-09-12,Platinum,mercado,F,17116
10034,Ahmedabad,2014-02-10,Signature,mercado,F,285295
10035,Greater Mumbai,2014-11-14,Gold,combustivel,M,105900
10036,Bengaluru,2014-01-19,Silver,contas,F,1078
10037,Delhi,2014-02-15,Silver,mercado,M,62353
10038,Bengaluru,2015-04-24,Gold,contas,F,267749
10039,Greater Mumbai,2014-07-03,Silver,mercado,M,64759
10040,Delhi,2014-02-08,Gold,contas,M,5045
10041,Bengaluru,2014-05-16,Gold,contas,F,252382
10042,Delhi,2015-05-19,Gold,contas,M,272953
10043,Greater Mumbai,2013-11-05,Signature,combustivel,F,98664
10044,Greater Mumbai,2014-06-08,Signature,entretenimento,M,216351
10045,Ahmedabad,2013-11-23,Silver,alimentacao,F,182354
10046,Greater Mumbai,2015-03-07,Silver,contas,M,172980
10047,Greater Mumbai,2014-09-20,Platinum,alimentacao,F,214307
10048,Bengaluru,2015-01-13,Silver,mercado,M,162401
10049,Bengaluru,2013-11-16,Platinum,combustivel,F,118632
10050,Delhi,2014-08-08,Gold,entretenimento,M,109514
10051,Greater Mumbai,2013-11-20,Silver,contas,F,246454
10052,Ahmedabad,2014-12-11,Signature,alimentacao,M,59672
10053,Delhi,2015-05-09,Silver,contas,F,7396
10054,Greater Mumbai,2014-08-28,Silver,alimentacao,F,206746
10055,Greater Mumbai,2015-03-02,Gold,alimentacao,F,133048
10056,Greater Mumbai,2015-03-23,Gold,entretenimento,M,9087
10057,Ahmedabad,2014-01-26,Signature,alimentacao,M,88113
10058,Bengaluru,2014-09-22,Gold,contas,M,18275
10059,Greater Mumbai,2015-04-22,Silver,mercado,M,42532
10060,Greater Mumbai,2014-10-05,Gold,combustivel,M,225215
10061,Delhi,2013-10-10,Platinum,contas,F,66927
10062,Delhi,2015-01-08,Signature,alimentacao,M,129254
10063,Bengaluru,2014-12-08,Signature,combustivel,M,76553
10064,Ahmedabad,2014-08-29,Signature,alimentacao,M,274212
10065,Ahmedabad,2014-07-22,Platinum,mercado,M,5812
10066,Greater Mumbai,2014-11-04,Silver,mercado,F,226514
10067,Ahmedabad,2015-04-02,Silver,mercado,F,199304
10068,Delhi,2014-03-31,Silver,contas,M,220395
10069,Delhi,2014-10-10,Gold,contas,M,187155
10070,Bengaluru,2014-11-16,Platinum,entretenimento,M,227253
10071,Delhi,2014-09-16,Gold,contas,F,234695
10072,Bengaluru,2014-11-01,Platinum,alimentacao,M,19343
10073,Greater Mumbai,2014-03-28,Signature,combustivel,M,83915
10074,Ahmedabad,2014-05-07,Signature,mercado,M,35100
10075,Bengaluru,2014-02-20,Signature,alimentacao,F,233611
10076,Bengaluru,2014-12-25,Signature,mercado,M,8120
10077,Greater Mumbai,2015-05-23,Signature,alimentacao,M,127268
10078,Greater Mumbai,2015-04-09,Signature,alimentacao,F,238324
10079,Bengaluru,2014-03-17,Signature,entretenimento,F,209312
10080,Bengaluru,2014-08-27,Gold,contas,F,121609
10081,Delhi,2014-03-29,Signature,mercado,M,140246
10082,Bengaluru,2013-12-16,Gold,alimentacao,M,124030
10083,Bengaluru,2015-05-10,Signature,combustivel,F,82259
10084,Bengaluru,2013-12-10,Platinum,contas,F,70450
10085,Bengaluru,2014-07-07,Platinum,mercado,F,24717
10086,Delhi,2014-11-12,Silver,combustivel,F,147217
10087,Greater Mumbai,2015-03-16,Gold,combustivel,F,73520
10088,Ahmedabad,2014-12-20,Silver,mercado,F,230084
10089,Ahmedabad,2014-11-05,Platinum,entretenimento,M,192848
10090,Ahmedabad,2014-05-23,Silver,combustivel,M,18095
10091,Ahmedabad,2014-08-07,Platinum,alimentacao,M,193730
10092,Delhi,2014-08-05,Silver,alimentacao,F,24666
10093,Bengaluru,2015-05-23,Gold,entretenimento,M,89921
10094,Delhi,2014-05-24,Platinum,mercado,F,209797
10095,Greater Mumbai,2014-08-08,Gold,alimentacao,F,197488
10096,Greater Mumbai,2014-05-26,Silver,mercado,M,185472
10097,Bengaluru,2014-06-21,Gold,contas,F,202874
10098,Greater Mumbai,2014-06-01,Platinum,alimentacao,F,180622
10099,Ahmedabad,2015-03-19,Silver,contas,M,148625
10100,Delhi,2013-12-06,Gold,entretenimento,F,137861
10101,Bengaluru,2014-08-19,Silver,alimentacao,M,191425
10102,Delhi,2014-09-29,Silver,entretenimento,M,18138
10103,Greater Mumbai,2014-12-12,Signature,alimentacao,M,271311
10104,Bengaluru,2015-02-05,Signature,alimentacao,M,147167
10105,Delhi,2014-08-08,Gold,alimentacao,M,147923
10106,Bengaluru,2014-05-17,Silver,mercado,F,29858
10107,Ahmedabad,2014-09-19,Gold,contas,M,71255
10108,Greater Mumbai,2014-01-13,Signature,entretenimento,M,279668
10109,Bengaluru,2014-04-25,Gold,alimentacao,M,20926
10110,Greater Mumbai,2013-11-06,Signature,entretenimento,M,170311
10111,Delhi,2014-07-15,Silver,mercado,M,288080
10112,Greater Mumbai,2014-04-11,Silver,alimentacao,F,285260
10113,Ahmedabad,2014-09-21,Platinum,mercado,M,41358
10114,Delhi,2013-11-04,Platinum,alimentacao,M,21011
10115,Bengaluru,2013-12-19,Gold,alimentacao,F,133790
10116,Greater Mumbai,2014-02-01,Silver,mercado,M,154558
10117,Bengaluru,2013-12-12,Signature,alimentacao,F,78975
10118,Greater Mumbai,2014-04-24,Signature,contas,F,263724
10119,Greater Mumbai,2014-01-23,Signature,combustivel,F,11881
10120,Delhi,2014-06-04,Silver,contas,M,234255
10121,Delhi,2014-08-22,Gold,combustivel,M,223321
10122,Greater Mumbai,2014-02-14,Silver,contas,M,108578
10123,Bengaluru,2014-10-12,Gold,mercado,F,150204
10124,Ahmedabad,2015-03-20,Gold,contas,F,266934
10125,Bengaluru,2015-01-13,Signature,mercado,F,82893
10126,Delhi,2014-03-13,Silver,entretenimento,F,15512
10127,Bengaluru,2013-10-07,Gold,contas,F,53126
10128,Delhi,2014-07-07,Signature,combustivel,M,165012
10129,Delhi,2014-04-27,Gold,contas,M,133687
10130,Bengaluru,2013-11-29,Signature,mercado,F,132111
10131,Ahmedabad,2014-12-04,Signature,combustivel,M,242546
10132,Greater Mumbai,2015-03-24,Platinum,contas,M,15669
10133,Delhi,2015-05-06,Silver,contas,M,289521
10134,Ahmedabad,2014-04-01,Platinum,combustivel,M,182674
10135,Ahmedabad,2013-11-29,Platinum,contas,M,282435
10136,Delhi,2013-10-12,Gold,combustivel,M,241870
10137,Greater Mumbai,2014-01-31,Silver,contas,F,77647
10138,Ahmedabad,2014-01-09,Gold,combustivel,M,206869
10139,Bengaluru,2013-11-15,Silver,combustivel,F,60358
10140,Greater Mumbai,2014-11-22,Gold,contas,F,177644
10141,Greater Mumbai,2015-02-07,Signature,mercado,F,242831
10142,Ahmedabad,2015-01-31,Platinum,combustivel,F,240144
10143,Bengaluru,2015-02-24,Gold,entretenimento,M,278878
10144,Bengaluru,2015-03-23,Platinum,entretenimento,M,132563
10145,Delhi,2014-05-17,Signature,combustivel,F,149714
10146,Ahmedabad,2014-12-16,Silver,alimentacao,F,91449
10147,Ahmedabad,2014-03-15,Signature,entretenimento,F,5036
10148,Ahmedabad,2014-11-19,Signature,combustivel,M,201771
10149,Ahmedabad,2015-02-17,Signature,combustivel,M,194454
10150,Ahmedabad,2015-01-16,Signature,contas,M,66132
10151,Bengaluru,2013-10-08,Gold,combustivel,M,118249
10152,Bengaluru,2013-10-15,Silver,contas,F,165781
10153,Greater Mumbai,2013-12-24,Silver,contas,M,172711
10154,Ahmedabad,2015-05-03,Silver,mercado,F,229433
10155,Ahmedabad,2014-03-27,Gold,mercado,M,189674
10156,Delhi,2014-12-10,Gold,entretenimento,F,93138
10157,Bengaluru,2014-09-01,Platinum,contas,M,277073
10158,Greater Mumbai,2014-06-01,Signature,entretenimento,M,232339
10159,Greater Mumbai,2015-01-20,Platinum,combustivel,M,23130
10160,Greater Mumbai,2014-04-19,Signature,mercado,F,147333
10161,Greater Mumbai,2015-01-30,Silver,contas,M,252846
10162,Delhi,2014-08-20,Signature,entretenimento,M,117342
10163,Bengaluru,2014-05-04,Platinum,contas,M,26322
10164,Ahmedabad,2014-02-02,Gold,alimentacao,F,195512
10165,Greater Mumbai,2014-10-29,Platinum,entretenimento,F,7605
10166,Greater Mumbai,2014-02-09,Gold,alimentacao,F,231088
10167,Greater Mumbai,2015-01-06,Platinum,combustivel,M,298616
10168,Ahmedabad,2014-01-29,Gold,contas,F,168207
10169,Ahmedabad,2014-08-02,Platinum,entretenimento,M,182184
10170,Delhi,2015-02-15,Signature,mercado,F,32206
10171,Ahmedabad,2014-11-14,Gold,mercado,M,258147
10172,Bengaluru,2014-11-06,Signature,entretenimento,F,234918
10173,Delhi,2014-01-26,Signature,mercado,M,241514
10174,Ahmedabad,2013-10-21,Silver,contas,M,199305
10175,Ahmedabad,2015-01-04,Silver,combustivel,F,270668
10176,Ahmedabad,2014-11-25,Platinum,combustivel,F,34492
10177,Ahmedabad,2015-01-03,Gold,combustivel,F,124731
10178,Delhi,2014-01-07,Silver,contas,F,189307
10179,Bengaluru,2014-08-30,Gold,mercado,F,163838
10180,Ahmedabad,2014-07-26,Platinum,mercado,F,28891
10181,Greater Mumbai,2015-03-01,Signature,alimentacao,F,251045
10182,Greater Mumbai,2015-02-26,Gold,combustivel,M,10314
10183,Bengaluru,2014-10-01,Silver,contas,F,259376
10184,Greater Mumbai,2014-09-04,Gold,combustivel,M,248129
10185,Ahmedabad,2014-07-07,Gold,contas,M,24507
10186,Ahmedabad,2014-09-07,Platinum,entretenimento,F,203152
10187,Greater Mumbai,2014-12-19,Platinum,alimentacao,F,285844
10188,Greater Mumbai,2014-12-29,Platinum,mercado,M,86834
10189,Delhi,2014-08-11,Gold,entretenimento,M,210754
10190,Greater Mumbai,2014-10-26,Signature,alimentacao,F,241238
10191,Bengaluru,2014-10-02,Signature,contas,F,248243
10192,Bengaluru,2014-01-06,Platinum,mercado,M,129817
10193,Greater Mumbai,2014-11-14,Signature,combustivel,M,85190
10194,Delhi,2014-05-17,Signature,alimentacao,F,39412
10195,Delhi,2013-10-24,Signature,entretenimento,F,157217
10196,Ahmedabad,2014-10-16,Gold,combustivel,M,161209
10197,Delhi,2014-05-14,Platinum,mercado,F,284424
10198,Bengaluru,2015-05-21,Silver,combustivel,M,196891
10199,Delhi,2014-06-01,Silver,combustivel,M,25678
10200,Delhi,2013-10-24,Platinum,mercado,F,14500
10201,Bengaluru,2014-05-03,Platinum,mercado,M,40491
10202,Bengaluru,2014-02-19,Platinum,combustivel,F,84287
10203,Delhi,2015-01-29,Gold,contas,F,263207
10204,Delhi,2014-03-27,Gold,mercado,M,154879
10205,Greater Mumbai,2014-05-31,Silver,alimentacao,M,298977
10206,Greater Mumbai,2014-10-19,Signature,alimentacao,F,57681
10207,Delhi,2014-11-12,Gold,mercado,F,220350
10208,Bengaluru,2014-09-09,Signature,contas,F,102056
10209,Bengaluru,2014-04-26,Silver,alimentacao,M,128245
10210,Greater Mumbai,2015-05-03,Gold,mercado,F,256984
10211,Delhi,2013-10-05,Silver,mercado,F,158154
10212,Greater Mumbai,2014-03-06,Gold,entretenimento,M,38624
10213,Delhi,2014-08-07,Gold,entretenimento,F,36465
10214,Ahmedabad,2014-08-30,Silver,alimentacao,M,72999
10215,Bengaluru,2014-06-17,Signature,mercado,F,131784
10216,Delhi,2014-01-17,Gold,contas,F,268355
10217,Ahmedabad,2015-03-07,Signature,contas,M,38461
10218,Greater Mumbai,2015-02-09,Signature,combustivel,F,45881
10219,Delhi,2014-02-10,Silver,alimentacao,F,65708
10220,Greater Mumbai,2015-02-08,Platinum,contas,F,207816
10221,Greater Mumbai,2013-12-25,Silver,alimentacao,M,181693
10222,Greater Mumbai,2014-02-01,Platinum,combustivel,M,254824
10223,Greater Mumbai,2014-05-23,Signature,mercado,F,10371
10224,Ahmedabad,2013-12-23,Signature,alimentacao,M,268732
10225,Greater Mumbai,2015-05-15,Platinum,alimentacao,M,66360
10226,Bengaluru,2014-08-02,Silver,entretenimento,F,193171
10227,Delhi,2015-05-17,Platinum,mercado,M,137032
10228,Delhi,2014-12-03,Silver,entretenimento,F,3287
10229,Greater Mumbai,2014-07-12,Silver,combustivel,F,62781
10230,Delhi,2015-01-01,Gold,alimentacao,M,157804
10231,Greater Mumbai,2014-01-03,Gold,combustivel,F,188442
10232,Greater Mumbai,2015-02-12,Silver,mercado,F,197611
10233,Bengaluru,2014-02-06,Silver,combustivel,F,252606
10234,Delhi,2014-03-03,Platinum,mercado,M,282917
10235,Bengaluru,2015-02-10,Signature,entretenimento,F,27793
10236,Ahmedabad,2015-03-10,Gold,alimentacao,F,259027
10237,Delhi,2014-08-22,Silver,entretenimento,F,82275
10238,Bengaluru,2015-05-18,Platinum,entretenimento,F,148425
10239,Bengaluru,2015-03-25,Gold,mercado,F,171468
10240,Delhi,2015-01-09,Signature,combustivel,M,11488
10241,Delhi,2013-10-04,Silver,combustivel,F,52179
10242,Ahmedabad,2015-05-20,Silver,entretenimento,F,266801
10243,Bengaluru,2014-05-26,Signature,contas,F,172236
10244,Delhi,2014-12-13,Gold,alimentacao,M,29055
10245,Delhi,2014-09-22,Gold,alimentacao,F,2581
10246,Delhi,2014-02-03,Gold,mercado,M,142249
10247,Delhi,2014-05-26,Signature,alimentacao,F,294454
10248,Delhi,2014-08-12,Silver,contas,M,130726
10249,Delhi,2014-01-13,Silver,mercado,M,88144
10250,Ahmedabad,2015-05-04,Signature,combustivel,F,137079
10251,Greater Mumbai,2014-05-20,Gold,alimentacao,F,131581
10252,Ahmedabad,2014-05-23,Silver,combustivel,M,128063
10253,Bengaluru,2014-08-01,Gold,entretenimento,F,62404
10254,Bengaluru,2014-11-23,Silver,mercado,F,118354
10255,Delhi,2014-04-14,Signature,mercado,M,68751
10256,Bengaluru,2013-12-14,Gold,entretenimento,M,137069
10257,Delhi,2014-04-21,Silver,alimentacao,F,202214
10258,Delhi,2014-11-23,Gold,mercado,F,142431
10259,Greater Mumbai,2015-05-23,Platinum,mercado,F,20841
10260,Bengaluru,2014-07-31,Signature,entretenimento,M,212854
10261,Ahmedabad,2014-10-10,Silver,entretenimento,M,112104
10262,Ahmedabad,2014-09-30,Signature,combustivel,M,211567
10263,Greater Mumbai,2013-11-01,Gold,alimentacao,F,29867
10264,Delhi,2015-01-20,Signature,mercado,F,270176
10265,Bengaluru,2014-07-04,Silver,mercado,M,215205
10266,Ahmedabad,2015-03-29,Silver,entretenimento,F,230608
10267,Ahmedabad,2015-04-02,Gold,alimentacao,F,21907
10268,Ahmedabad,2014-09-03,Silver,contas,M,275253
10269,Ahmedabad,2014-07-01,Silver,combustivel,M,158036
10270,Delhi,2014-03-25,Gold,combustivel,M,289166
10271,Bengaluru,2014-10-07,Gold,entretenimento,F,223018
10272,Delhi,2014-07-01,Platinum,entretenimento,F,168732
10273,Ahmedabad,2014-03-27,Silver,entretenimento,F,16672
10274,Delhi,2015-01-12,Silver,combustivel,M,6416
10275,Ahmedabad,2014-03-19,Silver,entretenimento,M,255820
10276,Ahmedabad,2015-03-01,Gold,alimentacao,M,263963
10277,Greater Mumbai,2014-05-06,Silver,mercado,F,291162
10278,Ahmedabad,2013-11-23,Signature,combustivel,M,220304
10279,Greater Mumbai,2014-06-22,Gold,entretenimento,M,228050
10280,Bengaluru,2014-04-22,Silver,mercado,F,221372
10281,Ahmedabad,2014-11-21,Silver,mercado,F,106011
10282,Bengaluru,2014-01-12,Platinum,contas,M,93661
10283,Delhi,2014-04-16,Platinum,entretenimento,M,67198
10284,Bengaluru,2014-04-12,Platinum,combustivel,F,66130
10285,Ahmedabad,2014-03-17,Platinum,entretenimento,M,89335
10286,Delhi,2014-11-14,Signature,combustivel,F,55987
10287,Greater Mumbai,2014-08-05,Gold,alimentacao,M,32624
10288,Ahmedabad,2014-05-25,Platinum,mercado,F,206906
10289,Ahmedabad,2014-06-21,Platinum,alimentacao,M,1364
10290,Ahmedabad,2014-11-29,Gold,combustivel,M,256485
